Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature Difference,Machine Failure,Horse Power,Machine Failure(2)
1399,50.2,222,True,False,False,False,True,False,False,True,False,11.199999999999989,1,70229.8,1
1553,33.1,209,True,True,False,False,False,False,False,False,True,11.400000000000034,1,51404.3,1
1229,65.2,209,True,False,False,False,True,False,False,True,False,11.299999999999956,1,80130.8,1
1376,53.9,215,True,False,False,False,True,False,False,True,False,11.400000000000034,1,74166.4,1
1737,27.0,225,True,True,False,False,False,False,False,True,False,11.5,1,46899.0,1
1303,68.6,111,True,False,False,True,False,False,False,False,True,11.300000000000011,1,89385.79999999999,1
1402,69.7,64,True,False,False,True,False,False,False,False,True,11.400000000000034,1,97719.4,1
1385,46.3,203,True,True,False,False,False,False,False,True,False,11.0,1,64125.49999999999,1
2617,12.1,102,True,False,False,True,False,False,False,True,False,11.199999999999989,1,31665.7,1
1181,65.9,203,True,False,False,False,True,False,False,True,False,11.100000000000025,1,77827.90000000001,1
1334,72.0,151,True,False,False,True,False,False,False,False,True,10.600000000000025,1,96048.0,1
1369,50.6,220,True,False,False,False,True,False,False,True,False,11.0,1,69271.40000000001,1
1475,40.5,222,True,True,False,False,False,False,False,True,False,10.900000000000034,1,59737.5,1
1323,44.4,207,True,True,False,False,False,False,False,True,False,11.399999999999975,1,58741.2,1
1340,61.3,207,True,False,False,False,True,False,False,False,True,10.900000000000034,1,82142.0,1
1396,52.7,212,True,False,False,False,True,False,False,True,False,10.899999999999975,1,73569.2,1
1615,35.4,217,True,True,False,False,False,False,False,True,False,10.800000000000011,1,57171.0,1
1871,25.6,200,True,True,False,False,False,False,False,True,False,11.099999999999966,1,47897.600000000006,1
1403,64.2,0,True,False,False,True,False,False,False,True,False,11.199999999999989,1,90072.6,1
1354,53.9,207,True,False,False,False,True,False,False,True,False,10.5,1,72980.59999999999,1
1398,55.4,217,True,False,False,False,True,False,False,True,False,10.699999999999989,1,77449.2,1
1922,23.3,205,True,True,False,False,False,False,False,True,False,11.099999999999966,1,44782.6,1
1377,62.5,92,True,False,False,True,False,False,False,True,False,11.199999999999989,1,86062.5,1
1373,55.7,201,True,False,False,False,True,False,False,True,False,10.899999999999975,1,76476.1,1
1367,56.3,203,True,False,False,False,True,False,False,True,False,10.899999999999975,1,76962.09999999999,1
1287,61.9,216,True,False,False,False,True,False,False,True,False,10.900000000000034,1,79665.3,1
1435,48.8,229,True,False,False,False,True,False,False,True,False,11.0,1,70028.0,1
1317,54.8,231,True,False,False,False,True,False,False,True,False,11.099999999999966,1,72171.59999999999,1
1352,48.9,238,True,False,False,False,True,False,False,True,False,11.100000000000025,1,66112.8,1
2271,16.2,218,True,True,False,False,False,False,False,True,False,11.199999999999989,1,36790.2,1
1294,66.7,12,True,False,False,True,False,False,False,True,False,11.0,1,86309.8,1
1360,60.9,187,True,False,False,False,True,False,False,True,False,10.899999999999975,1,82824.0,1
1337,56.1,206,True,False,False,False,True,False,False,True,False,11.0,1,75005.7,1
1551,42.8,0,False,False,False,False,False,False,False,False,True,10.5,0,66382.79999999999,0
1408,46.3,3,False,False,False,False,False,False,False,True,False,10.5,0,65190.4,0
1498,49.4,5,False,False,False,False,False,False,False,True,False,10.399999999999975,0,74001.2,0
1433,39.5,7,False,False,False,False,False,False,False,True,False,10.400000000000034,0,56603.5,0
1408,40.0,9,False,False,False,False,False,False,False,True,False,10.5,0,56320.0,0
1425,41.9,11,False,False,False,False,False,False,False,False,True,10.5,0,59707.5,0
1558,42.4,14,False,False,False,False,False,False,False,True,False,10.5,0,66059.2,0
1527,40.2,16,False,False,False,False,False,False,False,True,False,10.5,0,61385.4,0
1667,28.6,18,False,False,False,False,False,False,False,False,True,10.399999999999975,0,47676.2,0
1741,28.0,21,False,False,False,False,False,False,False,False,True,10.5,0,48748.0,0
1782,23.9,24,False,False,False,False,False,False,True,False,False,10.5,0,42589.8,0
1423,44.3,29,False,False,False,False,False,False,True,False,False,10.5,0,63038.9,0
1339,51.1,34,False,False,False,False,False,False,False,False,True,10.5,0,68422.90000000001,0
1742,30.0,37,False,False,False,False,False,False,False,False,True,10.599999999999966,0,52260.0,0
2035,19.6,40,False,False,False,False,False,False,False,True,False,10.599999999999966,0,39886.0,0
1542,48.4,42,False,False,False,False,False,False,False,True,False,10.599999999999966,0,74632.8,0
1311,46.6,44,False,False,False,False,False,False,False,False,True,10.599999999999966,0,61092.6,0
1410,45.6,47,False,False,False,False,False,False,False,False,True,10.5,0,64296.0,0
1306,54.5,50,False,False,False,False,False,False,True,False,False,10.399999999999975,0,71177.0,0
1632,32.5,55,False,False,False,False,False,False,False,False,True,10.400000000000034,0,53040.0,0
1375,42.7,58,False,False,False,False,False,False,True,False,False,10.400000000000034,0,58712.50000000001,0
1450,44.8,63,False,False,False,False,False,False,False,True,False,10.5,0,64959.99999999999,0
1581,30.7,65,False,False,False,False,False,False,False,False,True,10.400000000000034,0,48536.7,0
1758,25.7,68,False,False,False,False,False,False,False,True,False,10.399999999999975,0,45180.6,0
1561,37.3,70,False,False,False,False,False,False,False,False,True,10.399999999999975,0,58225.3,0
1861,23.3,73,False,False,False,False,False,False,False,True,False,10.5,0,43361.3,0
1512,39.0,75,False,False,False,False,False,False,False,True,False,10.399999999999975,0,58968.0,0
1811,24.6,77,False,False,False,False,False,False,True,False,False,10.299999999999956,0,44550.600000000006,0
1439,44.2,82,False,False,False,False,False,False,False,True,False,10.299999999999956,0,63603.8,0
1693,30.1,84,False,False,False,False,False,False,False,True,False,10.399999999999975,0,50959.3,0
1339,48.2,86,False,False,False,False,False,False,False,False,True,10.399999999999975,0,64539.8,0
1798,25.5,89,False,False,False,False,False,False,False,True,False,10.399999999999975,0,45849.0,0
1419,48.3,91,False,False,False,False,False,False,False,True,False,10.399999999999975,0,68537.7,0
1665,32.5,93,False,False,False,False,False,False,False,True,False,10.400000000000034,0,54112.5,0
1559,34.7,95,False,False,False,False,False,False,False,False,True,10.300000000000011,0,54097.3,0
1452,48.6,98,False,False,False,False,False,False,False,False,True,10.399999999999975,0,70567.2,0
1581,36.7,101,False,False,False,False,False,False,False,False,True,10.300000000000011,0,58022.7,0
1439,39.2,104,False,False,False,False,False,False,False,True,False,10.300000000000011,0,56408.8,0
1379,50.7,106,False,False,False,False,False,False,True,False,False,10.300000000000011,0,69915.3,0
1350,52.5,111,False,False,False,False,False,False,False,True,False,10.300000000000011,0,70875.0,0
1362,45.4,113,False,False,False,False,False,False,False,True,False,10.300000000000011,0,61834.8,0
1368,50.8,115,False,False,False,False,False,False,False,True,False,10.300000000000011,0,69494.4,0
1368,49.1,117,False,False,False,False,False,False,False,False,True,10.300000000000011,0,67168.8,0
1372,48.5,120,False,False,False,False,False,False,True,False,False,10.399999999999975,0,66542.0,0
1472,47.5,125,False,False,False,False,False,False,False,False,True,10.300000000000011,0,69920.0,0
1489,49.1,128,False,False,False,False,False,False,False,True,False,10.300000000000011,0,73109.90000000001,0
1843,25.8,130,False,False,False,False,False,False,False,False,True,10.300000000000011,0,47549.4,0
1418,46.3,133,False,False,False,False,False,False,False,True,False,10.300000000000011,0,65653.4,0
1425,53.9,135,False,False,False,False,False,False,True,False,False,10.399999999999975,0,76807.5,0
1412,44.1,140,False,False,False,False,False,False,False,False,True,10.300000000000011,0,62269.2,0
1383,54.9,145,False,False,False,False,False,False,False,True,False,10.200000000000044,0,75926.7,0
1497,43.8,147,False,False,False,False,False,False,True,False,False,10.199999999999989,0,65568.59999999999,0
1565,35.1,152,False,False,False,False,False,False,False,True,False,10.300000000000011,0,54931.5,0
1691,30.1,154,False,False,False,False,False,False,False,True,False,10.300000000000011,0,50899.100000000006,0
1512,40.7,156,False,False,False,False,False,False,False,True,False,10.300000000000011,0,61538.4,0
1477,42.4,158,False,False,False,False,False,False,False,True,False,10.300000000000011,0,62624.8,0
1513,40.3,160,False,False,False,False,False,False,False,True,False,10.300000000000011,0,60973.9,0
1661,29.5,162,False,False,False,False,False,False,False,False,True,10.199999999999989,0,48999.5,0
1378,54.4,165,False,False,False,False,False,False,False,True,False,10.300000000000011,0,74963.2,0
1393,52.6,167,False,False,False,False,False,False,False,True,False,10.300000000000011,0,73271.8,0
1592,38.2,169,False,False,False,False,False,False,False,False,True,10.199999999999989,0,60814.4,0
1829,22.9,172,False,False,False,False,False,False,False,True,False,10.199999999999989,0,41884.1,0
1812,25.9,174,False,False,False,False,False,False,False,False,True,10.100000000000025,0,46930.8,0
1523,38.6,177,False,False,False,False,False,False,False,True,False,10.100000000000025,0,58787.8,0
1394,45.1,179,False,False,False,False,False,False,False,True,False,10.100000000000025,0,62869.4,0
1679,28.7,181,False,False,False,False,False,False,False,False,True,10.0,0,48187.3,0
1466,44.1,184,False,False,False,False,False,False,True,False,False,10.099999999999966,0,64650.6,0
1527,32.4,189,False,False,False,False,False,False,False,True,False,10.099999999999966,0,49474.8,0
1924,22.6,193,False,False,False,False,False,False,False,False,True,10.100000000000025,0,43482.4,0
1452,45.5,196,False,False,False,False,False,False,False,True,False,10.200000000000044,0,66066.0,0
1369,44.4,198,False,False,False,False,False,False,False,True,False,10.200000000000044,0,60783.6,0
1592,35.0,200,False,False,False,False,False,False,False,True,False,10.100000000000025,0,55720.0,0
1601,32.3,202,False,False,False,False,False,False,False,True,False,10.100000000000025,0,51712.3,0
1379,46.7,204,False,False,False,False,False,False,False,True,False,10.099999999999966,0,64399.3,0
1461,47.9,206,False,False,False,False,False,False,False,True,False,10.099999999999966,0,69981.9,0
1398,51.5,0,False,False,False,False,False,False,False,True,False,10.099999999999966,0,71997.0,0
1402,37.9,2,False,False,False,False,False,False,False,True,False,10.099999999999966,0,53135.8,0
1445,49.9,4,False,False,False,False,False,False,True,False,False,10.0,0,72105.5,0
1450,47.5,9,False,False,False,False,False,False,False,True,False,10.0,0,68875.0,0
1453,40.8,11,False,False,False,False,False,False,False,True,False,10.0,0,59282.4,0
1469,40.1,13,False,False,False,False,False,False,False,True,False,10.0,0,58906.9,0
1422,47.6,15,False,False,False,False,False,False,False,True,False,10.0,0,67687.2,0
1804,26.8,17,False,False,False,False,False,False,False,False,True,10.0,0,48347.2,0
1436,43.9,20,False,False,False,False,False,False,True,False,False,10.0,0,63040.4,0
1544,31.8,25,False,False,False,False,False,False,False,True,False,10.0,0,49099.2,0
1419,45.2,27,False,False,False,False,False,False,False,False,True,10.0,0,64138.8,0
1487,39.5,30,False,False,False,False,False,False,False,False,True,10.0,0,58736.5,0
1753,25.8,33,False,False,False,False,False,False,False,True,False,10.0,0,45227.4,0
1830,24.9,35,False,False,False,False,False,False,False,True,False,10.0,0,45567.0,0
1727,27.1,37,False,False,False,False,False,False,False,False,True,10.0,0,46801.7,0
1450,43.0,40,False,False,False,False,False,False,False,True,False,9.899999999999975,0,62350.0,0
1622,31.9,42,False,False,False,False,False,False,False,True,False,9.899999999999975,0,51741.8,0
1351,52.2,44,False,False,False,False,False,False,False,False,True,10.0,0,70522.2,0
1575,35.3,47,False,False,False,False,False,False,False,False,True,10.0,0,55597.49999999999,0
1750,29.9,50,False,False,False,False,False,False,False,False,True,10.0,0,52325.0,0
1529,32.7,53,False,False,False,False,False,False,False,True,False,9.900000000000034,0,49998.3,0
1523,44.4,55,False,False,False,False,False,False,False,True,False,10.0,0,67621.2,0
1852,25.0,57,False,False,False,False,False,False,False,True,False,10.099999999999966,0,46300.0,0
1991,20.7,59,False,False,False,False,False,False,False,True,False,10.0,0,41213.7,0
1555,40.6,61,False,False,False,False,False,False,False,True,False,10.0,0,63133.0,0
1441,40.5,63,False,False,False,False,False,False,False,False,True,10.0,0,58360.5,0
1450,43.4,66,False,False,False,False,False,False,False,True,False,9.899999999999975,0,62930.0,0
1591,31.1,68,False,False,False,False,False,False,False,True,False,9.899999999999975,0,49480.100000000006,0
1445,48.5,70,False,False,False,False,False,False,False,True,False,9.899999999999975,0,70082.5,0
1497,46.8,72,False,False,False,False,False,False,False,False,True,10.0,0,70059.59999999999,0
1621,32.7,75,False,False,False,False,False,False,True,False,False,9.900000000000034,0,53006.7,0
1572,34.1,80,False,False,False,False,False,False,False,True,False,9.800000000000011,0,53605.2,0
1872,22.5,82,False,False,False,False,False,False,False,True,False,9.800000000000011,0,42120.0,0
1499,43.5,84,False,False,False,False,False,False,True,False,False,9.900000000000034,0,65206.5,0
1498,39.5,89,False,False,False,False,False,False,False,False,True,9.899999999999975,0,59171.0,0
1486,41.9,92,False,False,False,False,False,False,False,False,True,9.800000000000011,0,62263.4,0
1680,29.4,95,False,False,False,False,False,False,False,True,False,9.800000000000011,0,49392.0,0
1431,45.7,97,False,False,False,False,False,False,False,True,False,9.800000000000011,0,65396.7,0
1564,34.1,99,False,False,False,False,False,False,False,True,False,9.800000000000011,0,53332.4,0
1599,33.0,101,False,False,False,False,False,False,False,True,False,9.800000000000011,0,52767.0,0
1707,28.1,103,False,False,False,False,False,False,False,False,True,9.800000000000011,0,47966.7,0
1467,40.7,106,False,False,False,False,False,False,False,True,False,9.800000000000011,0,59706.9,0
1433,44.7,108,False,False,False,False,False,False,False,True,False,9.800000000000011,0,64055.100000000006,0
1558,41.2,110,False,False,False,False,False,False,False,True,False,9.800000000000011,0,64189.600000000006,0
1310,50.7,112,False,False,False,False,False,False,False,True,False,9.800000000000011,0,66417.0,0
1546,43.4,114,False,False,False,False,False,False,False,True,False,9.800000000000011,0,67096.4,0
1727,29.4,116,False,False,False,False,False,False,False,True,False,9.800000000000011,0,50773.8,0
1560,32.2,118,False,False,False,False,False,False,False,True,False,9.700000000000044,0,50232.00000000001,0
1329,60.5,120,False,False,False,False,False,False,False,True,False,9.600000000000025,0,80404.5,0
1413,46.5,122,False,False,False,False,False,False,False,True,False,9.700000000000044,0,65704.5,0
1587,38.6,124,False,False,False,False,False,False,False,True,False,9.600000000000025,0,61258.2,0
1559,34.3,126,False,False,False,False,False,False,False,True,False,9.600000000000025,0,53473.7,0
1473,41.1,128,False,False,False,False,False,False,False,True,False,9.599999999999966,0,60540.3,0
