Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature Difference,Horse Power,Machine Failure
147,False,False,False,False,False,False,True,False,False,10.199999999999989,65568.59999999999,0
152,False,False,False,False,False,False,False,True,False,10.300000000000011,54931.5,0
154,False,False,False,False,False,False,False,True,False,10.300000000000011,50899.100000000006,0
156,False,False,False,False,False,False,False,True,False,10.300000000000011,61538.4,0
158,False,False,False,False,False,False,False,True,False,10.300000000000011,62624.8,0
160,False,False,False,False,False,False,False,True,False,10.300000000000011,60973.9,0
162,False,False,False,False,False,False,False,False,True,10.199999999999989,48999.5,0
165,False,False,False,False,False,False,False,True,False,10.300000000000011,74963.2,0
167,False,False,False,False,False,False,False,True,False,10.300000000000011,73271.8,0
169,False,False,False,False,False,False,False,False,True,10.199999999999989,60814.4,0
172,False,False,False,False,False,False,False,True,False,10.199999999999989,41884.1,0
174,False,False,False,False,False,False,False,False,True,10.100000000000025,46930.8,0
177,False,False,False,False,False,False,False,True,False,10.100000000000025,58787.8,0
179,False,False,False,False,False,False,False,True,False,10.100000000000025,62869.4,0
181,False,False,False,False,False,False,False,False,True,10.0,48187.3,0
184,False,False,False,False,False,False,True,False,False,10.099999999999966,64650.6,0
189,False,False,False,False,False,False,False,True,False,10.099999999999966,49474.8,0
193,False,False,False,False,False,False,False,False,True,10.100000000000025,43482.4,0
196,False,False,False,False,False,False,False,True,False,10.200000000000044,66066.0,0
198,False,False,False,False,False,False,False,True,False,10.200000000000044,60783.6,0
200,False,False,False,False,False,False,False,True,False,10.100000000000025,55720.0,0
202,False,False,False,False,False,False,False,True,False,10.100000000000025,51712.3,0
204,False,False,False,False,False,False,False,True,False,10.099999999999966,64399.3,0
206,False,False,False,False,False,False,False,True,False,10.099999999999966,69981.9,0
0,False,False,False,False,False,False,False,True,False,10.099999999999966,71997.0,0
2,False,False,False,False,False,False,False,True,False,10.099999999999966,53135.8,0
4,False,False,False,False,False,False,True,False,False,10.0,72105.5,0
9,False,False,False,False,False,False,False,True,False,10.0,68875.0,0
11,False,False,False,False,False,False,False,True,False,10.0,59282.4,0
13,False,False,False,False,False,False,False,True,False,10.0,58906.9,0
15,False,False,False,False,False,False,False,True,False,10.0,67687.2,0
17,False,False,False,False,False,False,False,False,True,10.0,48347.2,0
20,False,False,False,False,False,False,True,False,False,10.0,63040.4,0
25,False,False,False,False,False,False,False,True,False,10.0,49099.2,0
27,False,False,False,False,False,False,False,False,True,10.0,64138.8,0
30,False,False,False,False,False,False,False,False,True,10.0,58736.5,0
33,False,False,False,False,False,False,False,True,False,10.0,45227.4,0
35,False,False,False,False,False,False,False,True,False,10.0,45567.0,0
37,False,False,False,False,False,False,False,False,True,10.0,46801.7,0
40,False,False,False,False,False,False,False,True,False,9.899999999999975,62350.0,0
42,False,False,False,False,False,False,False,True,False,9.899999999999975,51741.8,0
44,False,False,False,False,False,False,False,False,True,10.0,70522.2,0
47,False,False,False,False,False,False,False,False,True,10.0,55597.49999999999,0
50,False,False,False,False,False,False,False,False,True,10.0,52325.0,0
53,False,False,False,False,False,False,False,True,False,9.900000000000034,49998.3,0
55,False,False,False,False,False,False,False,True,False,10.0,67621.2,0
57,False,False,False,False,False,False,False,True,False,10.099999999999966,46300.0,0
59,False,False,False,False,False,False,False,True,False,10.0,41213.7,0
61,False,False,False,False,False,False,False,True,False,10.0,63133.0,0
63,False,False,False,False,False,False,False,False,True,10.0,58360.5,0
66,False,False,False,False,False,False,False,True,False,9.899999999999975,62930.0,0
68,False,False,False,False,False,False,False,True,False,9.899999999999975,49480.100000000006,0
70,False,False,False,False,False,False,False,True,False,9.899999999999975,70082.5,0
72,False,False,False,False,False,False,False,False,True,10.0,70059.59999999999,0
75,False,False,False,False,False,False,True,False,False,9.900000000000034,53006.7,0
80,False,False,False,False,False,False,False,True,False,9.800000000000011,53605.2,0
82,False,False,False,False,False,False,False,True,False,9.800000000000011,42120.0,0
84,False,False,False,False,False,False,True,False,False,9.900000000000034,65206.5,0
89,False,False,False,False,False,False,False,False,True,9.899999999999975,59171.0,0
92,False,False,False,False,False,False,False,False,True,9.800000000000011,62263.4,0
95,False,False,False,False,False,False,False,True,False,9.800000000000011,49392.0,0
97,False,False,False,False,False,False,False,True,False,9.800000000000011,65396.7,0
99,False,False,False,False,False,False,False,True,False,9.800000000000011,53332.4,0
101,False,False,False,False,False,False,False,True,False,9.800000000000011,52767.0,0
103,False,False,False,False,False,False,False,False,True,9.800000000000011,47966.7,0
106,False,False,False,False,False,False,False,True,False,9.800000000000011,59706.9,0
108,False,False,False,False,False,False,False,True,False,9.800000000000011,64055.100000000006,0
110,False,False,False,False,False,False,False,True,False,9.800000000000011,64189.600000000006,0
112,False,False,False,False,False,False,False,True,False,9.800000000000011,66417.0,0
114,False,False,False,False,False,False,False,True,False,9.800000000000011,67096.4,0
116,False,False,False,False,False,False,False,True,False,9.800000000000011,50773.8,0
118,False,False,False,False,False,False,False,True,False,9.700000000000044,50232.00000000001,0
120,False,False,False,False,False,False,False,True,False,9.600000000000025,80404.5,0
122,False,False,False,False,False,False,False,True,False,9.700000000000044,65704.5,0
124,False,False,False,False,False,False,False,True,False,9.600000000000025,61258.2,0
126,False,False,False,False,False,False,False,True,False,9.600000000000025,53473.7,0
128,False,False,False,False,False,False,False,True,False,9.599999999999966,60540.3,0
130,False,False,False,False,False,False,False,True,False,9.599999999999966,48114.9,0
132,False,False,False,False,False,False,False,False,True,9.699999999999989,62251.2,0
135,False,False,False,False,False,False,False,False,True,9.699999999999989,70928.0,0
138,False,False,False,False,False,False,False,True,False,9.599999999999966,72557.0,0
140,False,False,False,False,False,False,False,False,True,9.699999999999989,48763.5,0
143,False,False,False,False,False,False,True,False,False,9.800000000000011,64894.00000000001,0
148,False,False,False,False,False,False,False,True,False,9.900000000000034,71724.09999999999,0
150,False,False,False,False,False,False,True,False,False,9.800000000000011,71580.59999999999,0
155,False,False,False,False,False,False,False,True,False,9.800000000000011,70754.4,0
157,False,False,False,False,False,False,False,True,False,9.800000000000011,54547.1,0
159,False,False,False,False,False,False,False,True,False,9.800000000000011,54348.8,0
161,False,False,False,False,False,False,False,False,True,9.799999999999956,50139.6,0
164,False,False,False,False,False,False,True,False,False,9.799999999999956,71053.5,0
169,False,False,False,False,False,False,False,False,True,9.799999999999956,58978.4,0
172,False,False,False,False,False,False,False,True,False,9.899999999999975,50836.8,0
174,False,False,False,False,False,False,True,False,False,9.899999999999975,58193.2,0
179,False,False,False,False,False,False,False,True,False,10.0,60751.5,0
181,False,False,False,False,False,False,False,False,True,10.0,66192.0,0
184,False,False,False,False,False,False,False,True,False,9.900000000000034,58772.7,0
186,False,False,False,False,False,False,False,True,False,9.900000000000034,60719.4,0
188,False,False,False,False,False,False,False,False,True,9.800000000000011,55008.8,0
191,False,False,False,False,False,False,False,False,True,9.800000000000011,64944.0,0
194,False,False,False,False,False,False,False,True,False,9.800000000000011,49950.0,0
196,False,False,False,False,False,False,False,True,False,9.800000000000011,55313.600000000006,0
198,False,False,False,False,False,False,True,False,False,9.800000000000011,39342.6,0
203,False,False,False,False,False,False,False,False,True,9.700000000000044,68770.0,0
206,False,False,False,False,False,False,True,False,False,9.800000000000011,64293.0,0
211,False,False,False,False,False,False,False,False,True,9.800000000000011,59960.0,0
214,False,False,False,False,False,False,False,True,False,9.800000000000011,69137.0,0
0,False,False,False,False,False,False,False,True,False,9.800000000000011,56303.0,0
2,False,False,False,False,False,False,False,False,True,9.800000000000011,64298.4,0
5,False,False,False,False,False,False,False,False,True,9.800000000000011,62784.0,0
8,False,False,False,False,False,False,False,True,False,9.899999999999975,45058.0,0
10,False,False,False,False,False,False,True,False,False,9.800000000000011,52551.2,0
15,False,False,False,False,False,False,True,False,False,9.900000000000034,62548.2,0
22,False,False,False,False,False,False,False,True,False,9.900000000000034,77893.8,0
24,False,False,False,False,False,False,False,False,True,9.800000000000011,56350.0,0
27,False,False,False,False,False,False,False,True,False,9.900000000000034,74269.59999999999,0
29,False,False,False,False,False,False,False,False,True,9.899999999999975,40019.2,0
32,False,False,False,False,False,False,False,False,True,9.800000000000011,53616.7,0
35,False,False,False,False,False,False,False,True,False,9.900000000000034,76139.8,0
37,False,False,False,False,False,False,False,True,False,9.900000000000034,60117.0,0
39,False,False,False,False,False,False,False,True,False,9.900000000000034,56144.600000000006,0
41,False,False,False,False,False,False,False,True,False,10.0,42543.2,0
43,False,False,False,False,False,False,False,True,False,10.0,72087.2,0
45,False,False,False,False,False,False,False,True,False,10.100000000000025,64939.2,0
47,False,False,False,False,False,False,False,True,False,10.100000000000025,73602.5,0
49,False,False,False,False,False,False,True,False,False,10.100000000000025,44140.8,0
54,False,False,False,False,False,False,False,False,True,10.099999999999966,64550.2,0
57,False,False,False,False,False,False,False,True,False,10.099999999999966,60439.50000000001,0
59,False,False,False,False,False,False,False,True,False,10.0,51010.2,0
61,False,False,False,False,False,False,False,True,False,10.0,55237.2,0
63,False,False,False,False,False,False,False,True,False,10.199999999999989,72856.0,0
65,False,False,False,False,False,False,False,True,False,10.199999999999989,59434.9,0
67,False,False,False,False,False,False,False,True,False,10.199999999999989,53961.600000000006,0
69,False,False,False,False,False,False,False,False,True,10.099999999999966,66792.59999999999,0
72,False,False,False,False,False,False,False,True,False,10.199999999999989,73702.3,0
74,False,False,False,False,False,False,False,True,False,10.199999999999989,57643.600000000006,0
76,False,False,False,False,False,False,True,False,False,10.199999999999989,72416.4,0
81,False,False,False,False,False,False,True,False,False,10.199999999999989,58058.8,0
89,False,False,False,False,False,False,False,True,False,10.199999999999989,62333.7,0
91,False,False,False,False,False,False,True,False,False,10.300000000000011,70884.0,0
96,False,False,False,False,False,False,False,False,True,10.200000000000044,62454.3,0
99,False,False,False,False,False,False,False,True,False,10.300000000000011,55580.0,0
101,False,False,False,False,False,False,False,True,False,10.200000000000044,67494.3,0
103,False,False,False,False,False,False,False,True,False,10.200000000000044,56315.0,0
105,False,False,False,False,False,False,False,True,False,10.199999999999989,64890.00000000001,0
107,False,False,False,False,False,False,False,False,True,10.100000000000025,58405.2,0
