Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature Difference,power,Total_MF,norm_power,norm_temp_diff,norm_tool_wear,tool_wear_adjusted,norm_tool_wear_adjusted
2825,5.8,215,False,False,True,False,False,False,True,False,8.399999999999977,16385.0,1,0.06086935030152697,0.17777777777777798,0.849802371541502,213,0.8549019607843137
1259,63.9,20,False,True,False,False,False,False,True,False,8.5,80450.09999999999,1,0.7805919544878535,0.20000000000000498,0.07905138339920949,18,0.09019607843137255
1341,50.5,64,False,True,False,False,False,False,True,False,8.5,67720.5,1,0.6375845938148778,0.20000000000000498,0.25296442687747034,62,0.2627450980392157
1362,55.8,70,False,True,False,False,False,False,True,False,8.5,75999.59999999999,1,0.730593976650759,0.20000000000000498,0.2766798418972332,68,0.28627450980392155
1326,48.2,77,False,True,False,False,False,False,True,False,8.5,63913.2,1,0.5948124780932352,0.20000000000000498,0.30434782608695654,75,0.3137254901960784
1386,62.7,142,False,False,True,False,False,False,False,True,7.699999999999989,86902.2,1,0.8530763838334816,0.022222222222226987,0.5612648221343873,139,0.5647058823529412
1280,57.3,147,False,True,False,False,False,True,False,False,7.800000000000011,73344.0,1,0.7007603332524468,0.04444444444445397,0.5810276679841897,142,0.5764705882352941
1379,48.2,166,False,True,False,False,False,False,False,True,8.0,66467.8,1,0.6235114634168263,0.0888888888888953,0.6561264822134387,163,0.6588235294117647
1442,45.3,233,True,False,False,False,False,False,True,False,7.899999999999977,65322.6,1,0.6106460136428592,0.06666666666666833,0.9209486166007905,231,0.9254901960784314
1355,45.1,6,False,True,False,False,False,False,False,True,7.899999999999977,61110.5,1,0.563326278231641,0.06666666666666833,0.023715415019762844,3,0.03137254901960784
1368,51.6,12,False,True,False,False,False,False,False,True,7.900000000000034,70588.8,1,0.6698077597131226,0.06666666666668096,0.04743083003952569,9,0.054901960784313725
1353,50.9,36,False,True,False,False,False,False,True,False,7.800000000000011,68867.7,1,0.650472512065572,0.04444444444445397,0.1422924901185771,34,0.15294117647058825
1331,45.5,53,False,True,False,False,False,False,True,False,7.800000000000011,60560.5,1,0.5571474471316743,0.04444444444445397,0.20948616600790515,51,0.2196078431372549
1326,58.5,55,False,True,False,False,False,False,True,False,7.800000000000011,77571.0,1,0.7482474588152822,0.04444444444445397,0.21739130434782608,53,0.22745098039215686
1358,54.6,61,False,True,False,False,False,False,False,True,7.700000000000045,74146.8,1,0.7097791798107256,0.02222222222223942,0.24110671936758893,58,0.24705882352941178
2676,10.8,84,False,False,True,False,False,False,False,True,7.599999999999966,28900.800000000003,1,0.2014748308123703,0.0,0.33201581027667987,81,0.33725490196078434
1325,62.4,92,False,True,False,False,False,False,True,False,7.599999999999966,82680.0,1,0.8056431826147915,0.0,0.36363636363636365,90,0.37254901960784315
1379,48.9,107,False,True,False,False,False,False,False,True,7.700000000000045,67433.09999999999,1,0.6343558737091859,0.02222222222223942,0.42292490118577075,104,0.42745098039215684
1321,52.7,134,False,True,False,False,False,False,True,False,7.800000000000011,69616.7,1,0.6588869565998904,0.04444444444445397,0.5296442687747036,132,0.5372549019607843
1329,50.6,148,False,True,False,False,False,False,True,False,7.699999999999989,67247.40000000001,1,0.6322696756450701,0.022222222222226987,0.5849802371541502,146,0.592156862745098
1374,51.2,163,False,True,False,False,False,False,True,False,7.900000000000034,70348.8,1,0.6671115425058644,0.06666666666668096,0.6442687747035574,161,0.6509803921568628
1378,54.3,165,False,True,False,False,False,False,False,True,7.900000000000034,74825.4,1,0.7174027339642481,0.06666666666668096,0.6521739130434783,162,0.6549019607843137
1446,40.9,211,True,False,False,False,False,False,True,False,7.800000000000011,59141.4,1,0.5412049394699238,0.04444444444445397,0.83399209486166,209,0.8392156862745098
1351,41.8,10,False,True,False,False,False,False,True,False,7.800000000000011,56471.8,1,0.5112140167345215,0.04444444444445397,0.039525691699604744,8,0.050980392156862744
1305,55.2,20,False,True,False,False,False,True,False,False,7.699999999999989,72036.0,1,0.6860659494728896,0.022222222222226987,0.07905138339920949,15,0.0784313725490196
1359,57.2,67,False,True,False,False,False,False,True,False,7.799999999999954,77734.8,1,0.7500876270592359,0.04444444444444114,0.2648221343873518,65,0.27450980392156865
1307,54.0,86,False,True,False,False,False,False,True,False,7.699999999999989,70578.0,1,0.6696864299387959,0.022222222222226987,0.33992094861660077,84,0.34901960784313724
1346,62.4,106,False,True,False,False,False,False,True,False,7.800000000000011,83990.4,1,0.8203645285664213,0.04444444444445397,0.4189723320158103,104,0.42745098039215684
1372,45.7,144,False,True,False,False,False,False,False,True,8.100000000000023,62700.4,1,0.5811875938058905,0.11111111111112229,0.5691699604743083,141,0.5725490196078431
1375,52.5,161,False,True,False,False,False,False,False,True,7.900000000000034,72187.5,1,0.6877679365849714,0.06666666666668096,0.6363636363636364,158,0.6392156862745098
1351,45.1,168,False,True,False,False,False,False,True,False,7.800000000000011,60930.1,1,0.561299621630852,0.04444444444445397,0.6640316205533597,166,0.6705882352941176
1349,55.1,187,False,True,False,False,False,False,True,False,7.899999999999977,74329.90000000001,1,0.7118361688550965,0.06666666666666833,0.7391304347826086,185,0.7450980392156863
1349,51.2,6,False,True,False,False,False,False,False,True,7.900000000000034,69068.8,1,0.6527317174004872,0.06666666666668096,0.023715415019762844,3,0.03137254901960784
1369,47.5,11,False,True,False,False,False,False,True,False,8.0,65027.5,1,0.6073307899017678,0.0888888888888953,0.043478260869565216,9,0.054901960784313725
1275,55.0,25,False,True,False,False,False,True,False,False,8.100000000000023,70125.0,1,0.664597319960096,0.11111111111112229,0.09881422924901186,20,0.09803921568627451
1312,52.2,40,False,True,False,False,False,False,True,False,8.099999999999966,68486.40000000001,1,0.6461888969775407,0.11111111111110966,0.15810276679841898,38,0.16862745098039217
1374,48.2,65,False,True,False,False,False,False,True,False,8.199999999999989,66226.8,1,0.6208040119712045,0.13333333333333666,0.25691699604743085,63,0.26666666666666666
1361,47.6,106,False,True,False,False,False,False,True,False,8.199999999999989,64783.6,1,0.6045907591648918,0.13333333333333666,0.4189723320158103,104,0.42745098039215684
1359,44.2,115,False,True,False,False,False,False,True,False,8.0,60067.8,1,0.5516123378899405,0.0888888888888953,0.45454545454545453,113,0.4627450980392157
1372,54.3,117,False,True,False,False,False,False,False,True,8.100000000000023,74499.59999999999,1,0.713742619105395,0.11111111111112229,0.4624505928853755,114,0.4666666666666667
1365,56.2,146,False,True,False,False,False,False,True,False,8.300000000000011,76713.0,1,0.7386084822993341,0.15555555555556363,0.5770750988142292,144,0.5843137254901961
1335,53.6,164,False,True,False,False,False,False,False,True,8.300000000000011,71556.0,1,0.6806735150583731,0.15555555555556363,0.6482213438735178,161,0.6509803921568628
1336,52.6,172,False,True,False,False,False,False,True,False,8.199999999999989,70273.6,1,0.6662667277809234,0.13333333333333666,0.6798418972332015,170,0.6862745098039216
1341,51.0,174,False,True,False,False,False,False,True,False,8.199999999999989,68391.0,1,0.6451171506376554,0.13333333333333666,0.6877470355731226,172,0.6941176470588235
1330,53.7,200,False,True,False,False,False,False,False,True,8.300000000000011,71421.0,1,0.6791568928792904,0.15555555555556363,0.7905138339920948,197,0.792156862745098
1497,46.0,234,True,False,False,False,False,False,True,False,8.099999999999966,68862.0,1,0.6504084769068996,0.11111111111110966,0.924901185770751,232,0.9294117647058824
1349,51.1,9,False,True,False,False,False,False,True,False,8.199999999999989,68933.90000000001,1,0.6512162186452408,0.13333333333333666,0.03557312252964427,7,0.047058823529411764
1350,48.1,32,False,True,False,False,False,False,True,False,8.0,64935.0,1,0.6062916228531371,0.0888888888888953,0.12648221343873517,30,0.13725490196078433
1307,54.0,44,False,True,False,False,False,False,False,True,8.0,70578.0,1,0.6696864299387959,0.0888888888888953,0.17391304347826086,41,0.1803921568627451
1373,47.3,60,False,True,False,False,False,False,False,True,8.199999999999989,64942.9,1,0.6063803733362094,0.13333333333333666,0.23715415019762845,57,0.24313725490196078
1222,66.8,148,False,True,False,False,False,False,True,False,8.199999999999989,81629.59999999999,1,0.7938427386376913,0.13333333333333666,0.5849802371541502,146,0.592156862745098
1337,56.8,187,False,True,False,False,False,False,True,False,8.300000000000011,75941.59999999999,1,0.7299423908256715,0.15555555555556363,0.7391304347826086,185,0.7450980392156863
1353,44.1,192,False,True,False,False,False,False,False,True,8.300000000000011,59667.3,1,0.5471130254253284,0.15555555555556363,0.758893280632411,189,0.7607843137254902
1366,50.9,200,False,True,False,False,False,False,True,False,8.400000000000034,69529.4,1,0.6579062075907501,0.1777777777777906,0.7905138339920948,198,0.796078431372549
1341,47.0,210,False,True,False,False,False,False,False,True,8.400000000000034,63027.0,1,0.5848566960554342,0.1777777777777906,0.8300395256916996,207,0.8313725490196079
1301,45.1,219,False,True,False,False,False,False,True,False,8.300000000000011,58675.1,1,0.5359664141209883,0.15555555555556363,0.8656126482213439,217,0.8705882352941177
1336,58.2,2,False,True,False,False,False,False,False,True,8.300000000000011,77755.2,1,0.7503168055218529,0.15555555555556363,0.007905138339920948,-1,0.01568627450980392
1351,53.8,8,False,True,False,False,False,False,True,False,8.199999999999989,72683.8,1,0.693343489084814,0.13333333333333666,0.03162055335968379,6,0.043137254901960784
1363,46.7,29,False,True,False,False,False,False,True,False,8.0,63652.100000000006,1,0.5918792184565056,0.0888888888888953,0.11462450592885376,27,0.12549019607843137
1295,51.3,51,False,True,False,False,False,False,True,False,8.300000000000011,66433.5,1,0.6231261290409555,0.15555555555556363,0.2015810276679842,49,0.21176470588235294
1361,46.5,62,False,True,False,False,False,False,True,False,8.100000000000023,63286.5,1,0.5877719809107822,0.11111111111112229,0.2450592885375494,60,0.2549019607843137
1332,52.7,66,False,True,False,False,False,True,False,False,8.199999999999989,70196.40000000001,1,0.6653994445792555,0.13333333333333666,0.2608695652173913,61,0.25882352941176473
2663,11.4,71,False,False,True,False,False,False,False,True,8.300000000000011,30358.2,1,0.2178476098034458,0.15555555555556363,0.28063241106719367,68,0.28627450980392155
1309,52.9,86,False,True,False,False,False,False,True,False,8.399999999999977,69246.09999999999,1,0.6547235478623491,0.17777777777777798,0.33992094861660077,84,0.34901960784313724
1344,49.3,93,False,True,False,False,False,False,True,False,8.399999999999977,66259.2,1,0.6211680012941843,0.17777777777777798,0.3675889328063241,91,0.3764705882352941
1371,54.6,112,False,True,False,False,False,True,False,False,8.599999999999966,74856.6,1,0.7177532422011919,0.22222222222221932,0.4426877470355731,107,0.4392156862745098
1401,53.0,208,False,False,False,True,False,False,True,False,8.400000000000034,74253.0,1,0.7109722559249374,0.1777777777777906,0.8221343873517787,206,0.8274509803921568
1521,35.9,215,True,False,False,False,False,False,True,False,8.600000000000023,54603.9,1,0.49022958289519813,0.22222222222223195,0.849802371541502,213,0.8549019607843137
1366,54.5,30,False,True,False,False,False,False,True,False,8.5,74447.0,1,0.713151698167471,0.20000000000000498,0.11857707509881422,28,0.12941176470588237
1377,41.6,34,False,True,False,False,False,False,True,False,8.5,57283.2,1,0.520329477742727,0.20000000000000498,0.13438735177865613,32,0.1450980392156863
1315,62.0,42,False,True,False,False,False,False,True,False,8.5,81530.0,1,0.7927238084966792,0.20000000000000498,0.16600790513833993,40,0.17647058823529413
1298,63.9,59,False,True,False,False,False,False,True,False,8.5,82942.2,1,0.808588799913721,0.20000000000000498,0.233201581027668,57,0.24313725490196078
1316,50.9,69,False,True,False,False,False,False,False,True,8.400000000000034,66984.4,1,0.6293150709554495,0.1777777777777906,0.2727272727272727,66,0.2784313725490196
1363,51.8,90,False,True,False,False,False,False,True,False,8.400000000000034,70603.4,1,0.6699717795932306,0.1777777777777906,0.3557312252964427,88,0.36470588235294116
1337,69.4,52,False,False,True,False,False,False,True,False,8.800000000000011,92787.8,1,0.9191966171461441,0.2666666666666733,0.20553359683794467,50,0.21568627450980393
1284,70.6,94,False,False,True,False,False,False,True,False,8.899999999999977,90650.4,1,0.8951845560678369,0.28888888888888764,0.3715415019762846,92,0.3803921568627451
1359,56.8,194,False,False,False,True,False,False,True,False,9.0,77191.2,1,0.743980695084796,0.3111111111111146,0.766798418972332,192,0.7725490196078432
1256,58.7,213,False,False,False,True,False,False,True,False,9.300000000000011,73727.2,1,0.7050652933933691,0.377777777777783,0.841897233201581,211,0.8470588235294118
2497,13.0,5,False,False,True,False,False,False,True,False,9.300000000000011,32461.0,1,0.2414709662343732,0.377777777777783,0.019762845849802372,3,0.03137254901960784
2659,11.4,26,False,False,True,False,False,False,False,True,9.199999999999989,30312.6,1,0.21733532853406673,0.35555555555555596,0.10276679841897234,23,0.10980392156862745
1271,68.6,161,False,False,True,False,False,True,False,False,9.199999999999989,87190.59999999999,1,0.8563163381775368,0.35555555555555596,0.6363636363636364,156,0.6313725490196078
1363,62.5,200,False,False,False,True,False,False,True,False,8.899999999999977,85187.5,1,0.8338130353114581,0.28888888888888764,0.7905138339920948,198,0.796078431372549
1509,35.0,205,True,False,False,False,False,False,True,False,9.300000000000011,52815.0,1,0.47013265388659714,0.377777777777783,0.8102766798418972,203,0.8156862745098039
1365,59.9,205,False,False,False,True,False,False,True,False,9.199999999999989,81763.5,1,0.7953470031545742,0.35555555555555596,0.8102766798418972,203,0.8156862745098039
1422,48.0,215,True,False,False,False,False,False,False,True,9.300000000000011,68256.0,1,0.6436005284585726,0.377777777777783,0.849802371541502,212,0.8509803921568627
2706,9.8,65,False,False,True,False,False,False,False,True,9.200000000000044,26518.800000000003,1,0.1747148750303325,0.3555555555555682,0.25691699604743085,62,0.2627450980392157
1411,53.8,246,False,False,False,True,False,True,False,False,9.599999999999966,75911.8,1,0.7296076105224371,0.44444444444443865,0.9723320158102767,241,0.9647058823529412
1477,46.3,251,False,False,False,True,False,False,True,False,9.699999999999989,68385.09999999999,1,0.6450508686313102,0.4666666666666656,0.9920948616600791,249,0.996078431372549
1450,52.1,213,False,False,False,True,False,False,True,False,9.5,75545.0,1,0.7254868918906774,0.4222222222222243,0.841897233201581,211,0.8470588235294118
